Lot Frontage,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,Central Air,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,SalePrice,SalePriceLog
73.0,7,1996,1996,196.0,690.0,1504.0,Y,1504,2,0,Gd,1,Fin,2.0,Y,115,66,203000,12.220966184120165
,8,2002,2003,164.0,1360.0,1822.0,Y,1828,2,0,Gd,1,Fin,2.0,Y,194,144,279500,12.540761149388421
70.0,7,1997,1998,209.0,1111.0,1417.0,Y,1417,2,0,Gd,1,Unf,2.0,Y,60,0,210000,12.25486757159303
,7,1997,1998,573.0,739.0,1057.0,Y,2034,2,1,Gd,0,RFn,2.0,Y,576,36,219500,12.299112067295642
70.0,7,1996,1996,0.0,0.0,880.0,Y,1716,2,1,Gd,1,RFn,2.0,Y,0,120,191000,12.160033942617156
70.0,7,2001,2001,0.0,0.0,1212.0,Y,1212,2,0,Gd,0,RFn,2.0,Y,356,0,178000,12.08954444723597
75.0,7,2000,2001,171.0,0.0,1630.0,Y,1630,2,0,Gd,1,Unf,2.0,Y,74,234,213000,12.269052139516223
,6,2003,2004,170.0,685.0,848.0,Y,848,1,0,Gd,0,Fin,2.0,Y,140,0,144000,11.87757552297847
,6,2003,2003,170.0,685.0,848.0,Y,848,1,0,Gd,0,Fin,2.0,Y,140,0,140000,11.849404844423074
85.0,8,2007,2007,180.0,1478.0,1578.0,Y,1602,2,0,Gd,1,RFn,3.0,Y,0,48,293200,12.588613659630019
65.0,7,2004,2004,0.0,0.0,864.0,Y,1728,2,1,Gd,0,RFn,2.0,Y,187,56,190000,12.154784614286667
63.0,7,2004,2004,210.0,20.0,1500.0,Y,1500,2,0,Gd,0,RFn,2.0,Y,192,36,190000,12.154784614286667
64.0,6,2005,2005,0.0,193.0,738.0,Y,1476,2,1,Gd,0,Fin,2.0,Y,100,35,173500,12.063938642041201
85.0,6,2007,2007,0.0,0.0,608.0,Y,1396,2,1,Gd,1,Fin,2.0,Y,100,36,170000,12.04355959836804
67.0,4,1949,2003,0.0,0.0,0.0,Y,1126,2,0,Gd,0,Fin,2.0,N,0,96,108000,11.58989576532275
75.0,5,1964,1999,0.0,637.0,1486.0,Y,1486,1,0,TA,0,Fin,2.0,Y,0,0,167000,12.025755079404917
67.0,4,1938,1958,0.0,690.0,816.0,Y,816,1,0,TA,1,Unf,1.0,Y,0,0,100000,11.51293546492023
64.0,7,2003,2003,500.0,0.0,0.0,Y,1922,3,0,Gd,1,RFn,2.0,Y,0,0,198500,12.198549416880068
75.0,6,1977,1977,140.0,535.0,690.0,Y,1426,1,1,TA,0,Fin,2.0,Y,252,0,159500,11.979805470779858
80.0,4,1960,1971,0.0,399.0,1014.0,Y,1149,1,0,TA,0,Fin,1.0,Y,0,240,127000,11.751950239425476
72.0,6,1976,1976,255.0,631.0,1041.0,Y,1125,1,0,TA,1,Unf,1.0,Y,296,0,125000,11.736077016252437
86.0,9,2007,2008,340.0,1234.0,1698.0,Y,1698,2,0,Ex,1,Fin,3.0,Y,327,64,320000,12.676079399771027
35.0,6,2005,2006,80.0,547.0,547.0,Y,1072,1,0,TA,0,Fin,2.0,Y,0,28,145500,11.8879382384223
50.0,5,1947,2008,0.0,0.0,698.0,Y,698,1,0,TA,0,,0.0,Y,0,200,118000,11.678448377988165
64.0,4,1959,1959,0.0,332.0,876.0,Y,876,1,0,TA,0,Unf,1.0,Y,0,0,85000,11.350418300109132
70.0,5,1950,1950,0.0,1078.0,1078.0,Y,1368,1,0,TA,0,RFn,1.0,Y,0,41,120000,11.695255355062795
50.0,4,1945,1950,0.0,0.0,0.0,N,1529,2,0,TA,0,Unf,1.0,N,92,0,98000,11.49273296168228
56.0,5,1922,1950,0.0,0.0,864.0,Y,864,1,0,TA,0,,0.0,Y,0,96,99900,11.511934974596555
74.0,3,1952,1952,0.0,0.0,0.0,N,944,1,0,Fa,0,Unf,2.0,Y,0,0,82000,11.314486721293981
65.0,5,1959,1959,74.0,0.0,1678.0,Y,1678,2,0,TA,0,,0.0,Y,0,0,119900,11.694421681264394
70.0,5,1956,1956,259.0,546.0,1150.0,Y,1560,1,0,TA,1,Unf,1.0,Y,0,0,103500,11.547336553476635
,4,1956,1956,0.0,0.0,672.0,Y,960,1,0,TA,0,Unf,1.0,Y,64,0,112000,11.626263078808801
67.0,6,1920,2000,0.0,0.0,684.0,Y,1196,1,0,Gd,0,Unf,2.0,Y,0,46,110000,11.608244735642321
45.0,5,1941,1950,0.0,626.0,720.0,Y,1298,1,0,TA,2,Unf,1.0,Y,84,0,122000,11.711784520403112
60.0,5,1941,1960,0.0,408.0,984.0,Y,1604,2,0,TA,0,Unf,2.0,Y,0,68,117000,11.669937760751914
70.0,5,1938,1950,88.0,832.0,832.0,Y,1268,1,1,TA,2,Unf,1.0,Y,0,0,160000,11.982935344196433
55.0,5,1932,2000,0.0,182.0,793.0,Y,1520,1,0,TA,0,Unf,1.0,Y,0,0,159434,11.979391594635791
60.0,2,1920,1950,0.0,290.0,290.0,N,438,1,0,Fa,0,Unf,1.0,N,0,0,60000,11.002116507732017
60.0,6,1940,1950,0.0,0.0,778.0,Y,1489,2,0,TA,1,Unf,1.0,Y,335,0,139500,11.845827048676645
102.0,7,1920,1970,0.0,523.0,824.0,Y,3082,2,1,TA,2,Fin,2.0,Y,136,63,197000,12.190964083849375
43.0,6,1935,1950,0.0,0.0,583.0,Y,1242,1,1,TA,1,Unf,1.0,Y,329,96,105000,11.561725152903833
65.0,4,1928,1950,0.0,622.0,1122.0,Y,1981,2,0,Gd,2,Unf,2.0,Y,431,44,135000,11.813037464800539
64.0,6,1916,2000,0.0,0.0,816.0,Y,1232,1,0,Gd,1,Unf,2.0,Y,0,0,147500,11.901590234400047
51.0,6,1925,1990,0.0,264.0,976.0,Y,1608,2,1,Gd,1,Unf,1.0,Y,147,16,137450,11.831022768939789
60.0,7,1936,2007,0.0,350.0,560.0,Y,1135,1,0,Gd,0,RFn,2.0,Y,256,0,155000,11.951186847493476
57.0,6,1928,1950,0.0,0.0,896.0,Y,1913,1,1,TA,1,Unf,2.0,Y,0,0,177000,12.083910661257521
52.0,7,1928,1950,0.0,0.0,861.0,Y,1477,2,0,TA,1,Unf,1.0,Y,0,50,145000,11.884495917930655
53.0,7,1918,1990,0.0,0.0,600.0,Y,1228,1,0,TA,1,Unf,1.0,Y,0,113,137000,11.827743504053695
53.0,7,1926,2004,0.0,0.0,1276.0,Y,2080,1,1,Gd,2,Unf,1.0,Y,0,0,234000,12.36308066783498
60.0,5,1940,1950,0.0,728.0,840.0,Y,1567,1,1,TA,2,Unf,2.0,Y,0,21,205000,12.230770136157428
,6,1942,1950,0.0,547.0,771.0,Y,1494,1,0,Gd,2,Unf,1.0,P,0,0,177500,12.086731521684555
130.0,5,1940,1950,0.0,428.0,728.0,Y,1308,1,1,TA,2,Unf,1.0,Y,0,70,160000,11.982935344196433
80.0,5,1960,1960,0.0,793.0,1273.0,Y,1273,1,0,TA,0,Unf,1.0,Y,483,0,155000,11.951186847493476
80.0,5,1921,2006,0.0,713.0,876.0,Y,964,1,0,TA,0,Unf,2.0,Y,0,0,163500,12.004574385508691
54.0,5,1921,1950,0.0,0.0,731.0,Y,1343,1,1,TA,1,Unf,1.0,Y,192,0,154900,11.950541482162043
,7,1940,1950,0.0,246.0,920.0,Y,2480,2,1,TA,2,Unf,2.0,Y,0,0,205000,12.230770136157428
70.0,5,1954,1954,0.0,154.0,1112.0,Y,1112,1,0,TA,1,Unf,1.0,Y,0,0,144800,11.883115664987255
75.0,7,1941,1950,0.0,275.0,704.0,Y,1564,1,1,Fa,1,Unf,1.0,Y,0,0,174500,12.069685751267224
90.0,6,1960,1960,132.0,65.0,1561.0,Y,1561,2,0,TA,1,Fin,2.0,Y,0,148,193000,12.170450649220749
78.0,5,1949,2005,0.0,312.0,1067.0,N,1523,2,0,Fa,1,Unf,1.0,Y,0,0,158000,11.970356641102999
80.0,6,1950,2004,0.0,0.0,1092.0,Y,1152,1,0,Gd,1,Unf,1.0,Y,0,36,158500,11.973516181427835
100.0,6,1954,1954,420.0,784.0,1310.0,Y,1906,1,1,TA,2,Unf,2.0,Y,0,201,224000,12.319405795112926
24.0,6,1980,1980,0.0,0.0,516.0,Y,1032,1,0,TA,1,Unf,2.0,Y,279,0,115000,11.652696102959753
24.0,6,1980,1992,0.0,471.0,561.0,Y,1229,1,1,Gd,1,Fin,2.0,Y,176,0,137000,11.827743504053695
24.0,6,1980,1980,0.0,0.0,561.0,Y,1229,1,1,TA,1,Fin,2.0,Y,154,0,121000,11.703554089007538
24.0,6,1980,1980,0.0,285.0,561.0,Y,1229,1,1,TA,1,Fin,2.0,Y,150,0,124000,11.728044909070785
,6,1986,1986,242.0,454.0,572.0,Y,1982,2,1,TA,1,Fin,2.0,Y,400,112,208000,12.245298166364206
,7,1971,2009,0.0,803.0,1803.0,Y,2365,2,0,Ex,2,Fin,2.0,Y,200,144,315000,12.660331092405906
,6,1988,2007,260.0,808.0,880.0,Y,1680,2,0,Gd,1,Fin,2.0,Y,292,44,222000,12.310437165348775
59.0,5,1920,1997,0.0,456.0,672.0,Y,1344,1,0,TA,0,Unf,1.0,Y,0,128,147000,11.898194668458823
50.0,5,1900,1993,0.0,0.0,760.0,N,2168,2,0,Gd,0,Unf,2.0,Y,467,160,123000,11.719947764402807
60.0,5,1920,1950,0.0,0.0,596.0,N,1192,1,0,TA,0,Unf,1.0,N,0,0,78000,11.264476926102367
105.0,3,1915,1982,0.0,0.0,1013.0,N,1526,1,0,Fa,0,,0.0,N,0,0,85000,11.350418300109132
60.0,4,1925,1950,0.0,0.0,572.0,N,572,1,0,TA,0,Unf,1.0,N,0,0,75000,11.225256725762893
44.0,8,2007,2008,174.0,1476.0,1596.0,Y,1648,2,0,Ex,1,Fin,2.0,Y,162,53,230000,12.345838935721968
109.0,2,1910,1950,0.0,0.0,0.0,N,810,1,0,TA,0,Unf,1.0,N,119,24,57625,10.961729133727554
75.0,8,2000,2001,0.0,445.0,1107.0,Y,2052,2,1,Gd,1,Fin,3.0,Y,210,91,251000,12.433212202169729
48.0,7,2003,2003,0.0,1351.0,1434.0,Y,2149,1,1,Gd,1,RFn,2.0,Y,168,43,239686,12.387089184491993
43.0,7,2004,2005,108.0,0.0,1710.0,Y,1710,2,0,Gd,1,Fin,2.0,Y,100,48,240000,12.388398368982115
71.0,6,2001,2002,0.0,690.0,804.0,Y,1961,2,1,Gd,1,Fin,2.0,Y,125,192,215000,12.278397958261774
75.0,6,1977,1977,0.0,767.0,902.0,Y,926,1,0,TA,1,Unf,1.0,Y,319,0,156450,11.960498140895073
72.0,6,1977,1977,0.0,841.0,957.0,Y,1287,1,1,TA,2,RFn,2.0,Y,302,39,173000,12.06105265381003
75.0,5,1977,1977,0.0,0.0,0.0,Y,1734,2,0,Gd,0,Unf,2.0,Y,0,0,126000,11.744045122410057
,7,1990,1991,0.0,611.0,1188.0,Y,1217,2,0,Gd,0,Unf,2.0,Y,168,27,173000,12.06105265381003
82.0,5,1991,1991,0.0,55.0,1582.0,Y,1595,2,0,TA,0,Unf,2.0,Y,0,0,152000,11.931642378754141
,6,1958,1958,541.0,111.0,819.0,Y,1344,1,0,Gd,1,RFn,2.0,Y,0,118,137500,11.83138646878959
150.0,7,1965,1965,0.0,1236.0,2136.0,Y,2036,2,0,TA,2,RFn,2.0,Y,0,0,375000,12.834683971615659
89.0,9,2007,2008,70.0,1022.0,1620.0,Y,1620,2,0,Ex,1,Fin,3.0,Y,228,0,315500,12.66191713053049
83.0,7,2009,2009,0.0,0.0,846.0,Y,1692,2,1,Gd,0,RFn,2.0,Y,208,114,224500,12.32163544049751
113.0,9,2008,2008,246.0,1758.0,2190.0,Y,2036,2,0,Ex,1,Fin,3.0,Y,90,154,410000,12.923914877701906
79.0,9,2008,2008,406.0,1115.0,1641.0,Y,1641,2,0,Ex,0,Fin,3.0,Y,0,95,316500,12.66508168011904
73.0,8,2007,2007,0.0,16.0,1466.0,Y,1466,2,0,Gd,0,Fin,3.0,Y,100,18,201000,12.211065162153215
130.0,6,1988,1988,0.0,1005.0,1392.0,Y,1412,2,0,Gd,1,Unf,2.0,Y,0,0,175000,12.07254696717504
,6,1980,2006,0.0,462.0,712.0,Y,2237,2,1,Gd,1,Fin,2.0,Y,305,24,204000,12.225880174775122
125.0,7,1987,1989,310.0,904.0,1645.0,Y,1479,2,1,Gd,1,Fin,2.0,Y,224,238,213500,12.271396795480596
,8,2001,2002,136.0,1005.0,1267.0,Y,1296,2,0,Gd,0,Fin,2.0,Y,192,25,220000,12.301387370778713
75.0,7,2003,2003,0.0,0.0,912.0,Y,2014,2,1,Gd,0,Fin,2.0,Y,124,114,170000,12.04355959836804
85.0,9,2006,2006,584.0,1260.0,1838.0,Y,1838,2,0,Ex,1,Fin,3.0,Y,270,68,315000,12.660331092405906
85.0,9,2007,2007,290.0,1640.0,1978.0,Y,1978,2,0,Ex,1,Fin,3.0,Y,308,52,425000,12.959846800844963
75.0,5,1968,1968,182.0,532.0,1008.0,Y,1008,1,0,Gd,0,Unf,1.0,Y,144,0,139500,11.845827048676645
100.0,5,1960,2006,75.0,0.0,0.0,Y,1771,1,0,TA,1,Unf,2.0,Y,0,0,115000,11.652696102959753
32.0,6,1998,1998,320.0,866.0,1204.0,Y,1204,2,0,TA,0,Fin,2.0,Y,0,247,162000,11.995357787034976
,6,1999,1999,425.0,883.0,1224.0,Y,1224,2,0,TA,0,Fin,2.0,Y,0,304,165000,12.013706813470414
21.0,4,1973,1973,0.0,462.0,462.0,Y,988,1,0,TA,0,Unf,1.0,Y,120,101,91000,11.418625774449598
62.0,5,1968,1968,0.0,510.0,864.0,Y,874,1,0,TA,0,RFn,1.0,Y,33,0,130000,11.775297421715827
21.0,4,1970,2002,0.0,515.0,630.0,Y,630,1,0,Gd,0,Unf,1.0,Y,0,0,86000,11.362114203075018
83.0,5,1969,2000,176.0,594.0,1188.0,Y,1404,2,0,TA,1,Unf,2.0,Y,0,16,160000,11.982935344196433
21.0,4,1970,1970,0.0,509.0,630.0,Y,630,1,0,TA,0,Unf,1.0,Y,0,0,80000,11.289794413577894
21.0,4,1970,2008,0.0,0.0,546.0,Y,1344,1,1,TA,1,,0.0,Y,0,0,97000,11.48247656671073
21.0,4,1970,1970,0.0,273.0,546.0,Y,1092,1,1,TA,0,RFn,1.0,Y,238,0,88000,11.385103457032141
50.0,5,1972,1972,0.0,720.0,796.0,Y,796,1,0,TA,0,Unf,1.0,Y,138,0,131900,11.789806920177805
62.0,6,1993,1996,0.0,114.0,384.0,Y,1091,1,0,TA,0,Fin,1.0,Y,280,0,131250,11.784866799472464
,5,1978,1978,104.0,1097.0,1097.0,Y,1110,1,0,Gd,1,Fin,2.0,Y,303,30,165500,12.016732516077072
,5,1985,1985,0.0,625.0,833.0,Y,833,1,0,TA,0,,0.0,Y,0,0,112000,11.626263078808801
70.0,5,1992,1993,0.0,718.0,828.0,Y,883,1,0,TA,1,Unf,2.0,Y,100,32,149000,11.91170829631447
85.0,5,1993,1995,0.0,732.0,796.0,Y,1362,1,1,TA,0,Unf,2.0,Y,40,30,143000,11.870606902224587
62.0,5,1992,1992,0.0,330.0,624.0,Y,1287,1,1,TA,0,Unf,2.0,Y,150,0,130000,11.775297421715827
,6,1977,1977,0.0,1567.0,1567.0,Y,1567,2,0,Gd,2,RFn,2.0,Y,264,32,196000,12.185875040240456
70.0,5,1969,1969,178.0,496.0,784.0,Y,1632,1,1,TA,1,RFn,2.0,Y,0,173,173000,12.06105265381003
87.0,6,1958,2002,0.0,528.0,1184.0,Y,1414,1,0,TA,1,Unf,2.0,Y,0,51,176500,12.081081821061819
,6,1970,1970,0.0,865.0,1205.0,Y,2117,2,1,TA,2,Fin,2.0,Y,0,42,237500,12.377927112974284
85.0,6,1969,1969,0.0,500.0,952.0,Y,2112,2,1,TA,2,Unf,2.0,Y,280,0,206900,12.239995696974733
72.0,6,1997,1998,0.0,706.0,926.0,Y,1604,2,1,TA,1,Fin,2.0,Y,0,36,187500,12.141539457711714
65.0,6,1995,1996,119.0,476.0,680.0,Y,1470,2,1,TA,1,Fin,2.0,Y,192,49,165000,12.013706813470414
59.0,6,1998,1998,0.0,851.0,926.0,Y,1604,2,1,TA,0,Fin,2.0,Y,100,82,195500,12.18332077348399
59.0,6,1998,1998,0.0,828.0,943.0,Y,1638,2,1,TA,2,Fin,2.0,Y,100,38,192000,12.165255859329688
,6,1996,1996,0.0,138.0,916.0,Y,1636,2,1,TA,1,Fin,2.0,Y,168,84,173000,12.06105265381003
53.0,5,1996,1997,0.0,450.0,1348.0,Y,1384,2,0,Gd,0,Unf,2.0,Y,0,39,177900,12.088982494773598
57.0,7,1996,1997,0.0,604.0,729.0,Y,1446,2,1,TA,1,Unf,2.0,Y,264,22,175000,12.07254696717504
41.0,8,2001,2002,0.0,1153.0,1593.0,Y,1593,1,1,Ex,1,Fin,2.0,Y,0,120,286000,12.563750586299374
45.0,8,1997,1997,0.0,656.0,1664.0,Y,1682,1,1,Gd,1,Fin,2.0,Y,0,0,247900,12.420784751899777
41.0,8,1993,1993,0.0,733.0,1337.0,Y,1337,2,0,Gd,1,RFn,2.0,Y,96,0,180000,12.100717685412471
39.0,8,1992,1992,0.0,0.0,1280.0,Y,1280,2,0,Gd,0,RFn,2.0,Y,0,82,180000,12.100717685412471
100.0,6,1997,1998,0.0,0.0,926.0,Y,1604,2,1,TA,1,Fin,2.0,Y,0,36,181000,12.10625783509458
73.0,6,1998,1998,0.0,0.0,932.0,Y,1633,2,1,TA,1,Fin,2.0,Y,0,39,183000,12.117246896289503
,6,1995,1996,0.0,219.0,773.0,Y,1658,2,1,TA,1,Fin,2.0,Y,224,84,188000,12.144202560946876
,7,1994,1996,0.0,0.0,712.0,Y,1895,2,1,Gd,1,Fin,2.0,Y,143,46,194500,12.178192583415596
,6,1991,1991,194.0,504.0,836.0,Y,1709,2,1,Gd,0,Fin,2.0,Y,0,40,185000,12.128116509451258
40.0,8,1988,1989,0.0,767.0,1228.0,Y,1228,2,0,Gd,1,Fin,2.0,Y,168,120,189000,12.149507585033072
65.0,8,1989,1989,0.0,319.0,1337.0,Y,1337,2,0,Gd,1,RFn,2.0,Y,0,73,188500,12.146858590895919
101.0,8,2005,2005,130.0,16.0,1168.0,Y,2500,3,1,Ex,1,Fin,3.0,Y,192,32,355000,12.779875885354993
77.0,9,2005,2007,245.0,0.0,1122.0,Y,2504,2,1,Ex,1,Fin,3.0,Y,144,39,325000,12.691583538230217
53.0,9,2004,2004,296.0,1337.0,1884.0,Y,1884,2,0,Ex,1,Fin,3.0,Y,214,76,387000,12.866182555987908
,6,1952,1952,0.0,0.0,1632.0,Y,1474,1,0,TA,2,Unf,2.0,Y,0,0,115000,11.652696102959753
60.0,9,2007,2007,178.0,1034.0,1710.0,Y,1710,2,0,Ex,1,RFn,2.0,Y,156,48,334000,12.718899265966332
,6,1950,1950,44.0,0.0,1488.0,Y,1488,2,1,TA,1,RFn,2.0,Y,0,0,133000,11.798111925972618
46.0,7,1986,1991,123.0,0.0,791.0,Y,2093,2,1,TA,1,Fin,2.0,Y,364,63,215000,12.278397958261774
63.0,7,1988,1988,102.0,983.0,1675.0,Y,1688,2,0,Ex,1,RFn,2.0,Y,0,48,226500,12.330504638906516
78.0,6,1981,1981,210.0,588.0,1422.0,Y,1422,2,0,Gd,1,Fin,2.0,Y,276,0,175500,12.075400019877522
,7,1983,1983,174.0,747.0,1260.0,Y,1260,2,0,TA,0,Unf,2.0,Y,152,0,181900,12.111217862017215
56.0,7,1978,1978,383.0,1206.0,2048.0,Y,2064,2,0,Gd,2,Fin,2.0,Y,200,0,235000,12.367345048436391
85.0,7,1979,1979,194.0,864.0,1782.0,Y,1782,2,0,Gd,1,Fin,2.0,Y,467,0,220000,12.301387370778713
,6,1977,1995,424.0,896.0,1330.0,Y,2872,2,1,TA,1,Fin,2.0,Y,550,282,272000,12.513561021741964
90.0,6,1976,1976,621.0,890.0,1211.0,Y,1211,2,0,Gd,1,Fin,2.0,Y,0,0,161000,11.989165855127435
,5,1977,1977,0.0,767.0,1126.0,Y,1126,2,0,Ex,0,RFn,2.0,Y,180,0,175000,12.07254696717504
80.0,7,1980,1988,280.0,0.0,738.0,Y,2044,2,1,TA,1,Unf,2.0,Y,28,73,185000,12.128116509451258
75.0,5,1969,1969,0.0,280.0,720.0,Y,1308,1,1,TA,0,Unf,2.0,Y,0,0,146900,11.897514169490739
,7,1978,1978,168.0,988.0,1420.0,Y,2840,2,1,Gd,2,Fin,4.0,Y,0,16,292500,12.586223364451623
104.0,6,1976,1976,160.0,644.0,1193.0,Y,1523,2,0,TA,1,Fin,2.0,Y,0,0,180000,12.100717685412471
80.0,6,1976,1976,120.0,0.0,1444.0,Y,1444,2,0,TA,1,Unf,2.0,Y,0,24,159900,11.982310152711182
80.0,7,1976,1976,660.0,403.0,803.0,Y,1964,2,1,TA,1,RFn,2.0,Y,0,69,205000,12.230770136157428
80.0,5,1973,2000,0.0,1084.0,1176.0,Y,1178,1,1,Gd,1,Unf,2.0,Y,224,0,157000,11.964007453736912
,8,1996,1996,402.0,1023.0,1236.0,Y,2340,2,1,Gd,1,RFn,3.0,Y,192,180,306000,12.631343648903034
60.0,5,1974,1974,0.0,0.0,896.0,Y,1792,2,2,TA,0,Unf,2.0,Y,0,45,133000,11.798111925972618
65.0,6,1969,1969,0.0,602.0,1054.0,Y,1054,1,1,TA,0,Unf,2.0,Y,180,0,151000,11.92504173829169
68.0,4,1969,1969,72.0,252.0,936.0,Y,936,1,0,TA,0,Unf,1.0,Y,16,0,111900,11.625369830810577
63.0,5,1971,1971,0.0,119.0,864.0,Y,864,1,0,TA,0,Unf,2.0,Y,0,0,123000,11.719947764402807
,4,1972,1972,0.0,600.0,864.0,Y,864,1,0,TA,0,Unf,2.0,Y,216,0,111250,11.619544188752133
34.0,6,1998,1999,0.0,266.0,1405.0,Y,1337,2,0,Gd,0,Fin,2.0,Y,144,68,181000,12.10625783509458
21.0,6,1973,1973,359.0,458.0,483.0,Y,987,1,1,TA,0,Unf,1.0,Y,52,0,103400,11.546369912189585
21.0,6,1973,1973,158.0,330.0,483.0,Y,987,1,1,TA,0,Unf,1.0,Y,0,0,100000,11.51293546492023
21.0,6,1972,1972,422.0,483.0,483.0,Y,987,1,1,TA,0,Unf,1.0,Y,411,0,100500,11.51792295668052
21.0,6,1970,1970,127.0,321.0,483.0,Y,987,1,1,TA,0,Unf,1.0,Y,0,0,106000,11.571203807011969
21.0,6,1971,1971,232.0,387.0,483.0,Y,987,1,1,TA,0,Unf,1.0,Y,0,0,85400,11.355113089309977
21.0,6,1971,1971,604.0,358.0,483.0,Y,987,1,1,TA,0,Unf,1.0,Y,0,0,89500,11.402005077384885
21.0,5,1972,1972,356.0,350.0,630.0,Y,1302,2,1,TA,0,Unf,1.0,Y,0,0,111750,11.624028460981638
53.0,6,1977,1977,0.0,559.0,1069.0,Y,1069,2,0,TA,0,RFn,2.0,Y,0,55,140000,11.849404844423074
24.0,6,1975,1975,0.0,286.0,855.0,Y,1456,2,1,TA,0,RFn,2.0,Y,0,0,143000,11.870606902224587
24.0,7,1977,1977,0.0,378.0,1055.0,Y,1055,2,0,TA,0,Unf,2.0,Y,0,38,148500,11.908346971208951
,5,1966,1966,65.0,340.0,864.0,Y,892,1,0,TA,0,RFn,1.0,Y,0,0,110000,11.608244735642321
96.0,8,2008,2008,426.0,1336.0,1932.0,Y,1932,2,0,Ex,1,Fin,3.0,Y,0,66,394617,12.885673487343764
96.0,10,2007,2008,272.0,1280.0,1682.0,Y,2332,2,1,Ex,1,Fin,3.0,Y,196,134,426000,12.962196972666593
114.0,10,2007,2008,816.0,1636.0,2078.0,Y,2084,2,0,Ex,1,Fin,3.0,Y,188,45,385000,12.861001210669146
67.0,9,2008,2008,268.0,1330.0,1452.0,Y,2713,2,1,Ex,1,Fin,3.0,Y,126,66,446261,13.008661502470739
98.0,8,2007,2007,302.0,1012.0,1582.0,Y,1582,2,0,Gd,0,Fin,3.0,Y,209,95,317500,12.668236246916223
107.0,8,2007,2008,436.0,1400.0,1710.0,Y,1710,2,0,Gd,1,RFn,3.0,Y,0,102,372402,12.827731880206521
105.0,8,2007,2007,554.0,1728.0,2418.0,Y,2464,2,1,Ex,1,Fin,3.0,Y,358,78,417500,12.94204221847976
104.0,9,2007,2007,480.0,1375.0,1950.0,Y,1950,2,0,Ex,1,Fin,3.0,Y,156,207,383000,12.855792879125431
108.0,9,2006,2006,270.0,1420.0,1850.0,Y,2748,2,1,Ex,1,Fin,3.0,Y,212,182,390000,12.873904582205107
96.0,10,2005,2006,468.0,1082.0,1620.0,Y,2790,2,1,Ex,1,Fin,4.0,Y,30,200,460000,13.038983942375959
102.0,9,2005,2005,368.0,1249.0,1414.0,Y,2331,2,1,Ex,1,Fin,3.0,Y,192,63,379000,12.84529412258351
74.0,8,2007,2007,108.0,40.0,948.0,Y,2088,2,1,Gd,1,Fin,3.0,Y,100,24,250000,12.429220196836383
85.0,8,2004,2004,126.0,856.0,1148.0,Y,2332,2,1,Ex,1,Fin,3.0,Y,224,142,316000,12.663500657121004
106.0,10,2003,2003,680.0,2257.0,2535.0,Y,2470,1,1,Ex,2,Fin,3.0,Y,154,65,615000,13.329379172803593
110.0,9,2003,2004,664.0,1016.0,1572.0,Y,2668,2,1,Ex,2,Fin,3.0,Y,400,0,412500,12.929993908996359
85.0,7,2003,2004,292.0,866.0,998.0,Y,2046,2,1,Gd,1,RFn,3.0,Y,320,62,284000,12.556733038263905
92.0,8,2003,2004,504.0,1149.0,1603.0,Y,1575,2,0,Gd,1,Fin,3.0,Y,216,28,284000,12.556733038263905
130.0,8,2001,2002,1110.0,1075.0,1479.0,Y,2649,2,1,Gd,1,Fin,3.0,Y,0,60,421250,12.950984134533131
112.0,8,2003,2003,221.0,0.0,1765.0,Y,2690,2,1,Gd,1,Fin,3.0,Y,268,58,370000,12.821260987319457
58.0,9,2008,2008,492.0,372.0,1858.0,Y,1866,2,0,Ex,1,Fin,3.0,Y,0,48,336860,12.727425661340265
65.0,9,2008,2008,766.0,1540.0,1702.0,Y,1702,1,1,Ex,1,Fin,3.0,Y,0,72,367294,12.813920618864572
135.0,7,2005,2005,144.0,20.0,1367.0,Y,1367,2,0,Gd,1,RFn,2.0,Y,0,33,192000,12.165255859329688
62.0,8,2003,2004,472.0,1218.0,1518.0,Y,1518,1,1,Ex,1,RFn,2.0,Y,185,140,274000,12.520887034998584
63.0,9,2005,2005,616.0,28.0,1684.0,Y,1684,2,0,Ex,1,RFn,2.0,Y,495,72,266000,12.491255347155265
89.0,9,2007,2008,714.0,1204.0,1800.0,Y,1800,2,0,Ex,1,RFn,3.0,Y,210,0,370967,12.823871084500265
48.0,8,2006,2007,176.0,846.0,1342.0,Y,1342,2,0,Gd,1,Fin,2.0,Y,0,35,234250,12.364148469034994
48.0,8,2006,2007,196.0,24.0,1342.0,Y,1342,2,0,Gd,1,RFn,2.0,Y,0,35,219500,12.299112067295642
36.0,7,2003,2004,106.0,0.0,764.0,Y,1626,2,1,Gd,0,RFn,2.0,Y,0,27,155000,11.951186847493476
36.0,7,2003,2004,106.0,573.0,764.0,Y,1626,2,1,Gd,0,RFn,2.0,Y,0,27,154000,11.944714374881176
59.0,7,2004,2004,146.0,720.0,1358.0,Y,1358,2,0,Gd,1,RFn,2.0,Y,192,30,207000,12.240478903153711
,7,2003,2003,143.0,1073.0,1415.0,Y,1455,2,0,Gd,1,Fin,3.0,Y,156,20,195000,12.180759965737863
